time,rotary_enc,esp32_enc_sing,esp32_enc_half,esp32_enc_full
2405863,-50.69,-50.69,-50.69,-50.69
2431617,-50.78,-50.79,-50.79,-50.79
2466238,-50.98,-50.98,-50.98,-50.98
2525215,-50.95,-50.95,-50.95,-50.95
2554054,-50.98,-50.97,-50.98,-50.98
2613751,-50.98,-50.97,-50.97,-50.97
2641911,-51.01,-51.01,-51.01,-51.01
2702162,-50.94,-50.94,-50.95,-50.95
2731285,-50.94,-50.94,-50.94,-50.94
2768369,-50.94,-50.94,-50.94,-50.94
