time,rotary_enc,esp32_enc_sing,esp32_enc_half,esp32_enc_full
5529526,-49.90,-49.90,-49.90,-49.90
5628367,-49.85,-49.85,-49.85,-49.85
5671157,-49.89,-49.89,-49.89,-49.89
5904479,-50.04,-50.04,-50.04,-50.04
6964426,-49.90,-49.90,-49.90,-49.90
7086984,-49.96,-49.96,-49.96,-49.96
7127519,-49.92,-49.92,-49.92,-49.92
7165650,-49.87,-49.87,-49.87,-49.87
7203452,-49.85,-49.84,-49.85,-49.85
7242084,-49.82,-49.82,-49.82,-49.82
7290935,-49.86,-49.86,-49.86,-49.86
